,2020-02-26 07:00:00,2020-02-26 07:15:00,2020-02-26 10:30:00,2020-02-26 10:45:00,2020-02-26 11:00:00,2020-02-26 11:15:00,2020-02-26 11:30:00,2020-02-26 11:45:00,2020-02-26 12:00:00,2020-02-26 12:15:00,2020-02-26 12:30:00,2020-02-26 12:45:00,2020-02-26 13:00:00,2020-02-26 13:15:00,2020-02-26 13:30:00,2020-02-26 13:45:00,2020-02-26 14:00:00
0,23.75605010986328,23.176969528198242,24.367080688476562,24.46969985961914,24.522172927856445,24.632339477539062,24.48553466796875,24.218082427978516,24.558368682861328,24.25811767578125,24.34786033630371,24.515377044677734,24.437551498413086,24.43782615661621,24.517227172851562,24.597997665405273,24.56723976135254
1,23.708240509033203,,24.392961502075195,24.491416931152344,24.54546356201172,,24.526796340942383,24.282821655273438,24.602270126342773,24.335403442382812,24.41816520690918,24.571578979492188,24.503604888916016,24.501354217529297,24.574024200439453,24.64676284790039,24.619895935058594
2,23.662555694580078,,24.422395706176758,24.51813507080078,24.57613754272461,,24.563215255737305,24.353904724121094,24.645109176635742,24.40679168701172,24.48461151123047,24.622817993164062,24.56022071838379,24.559898376464844,24.625688552856445,,
3,23.620380401611328,,24.4563045501709,24.551952362060547,24.606952667236328,,24.606538772583008,24.42331886291504,,24.474346160888672,24.5457820892334,,24.612085342407227,24.613237380981445,,,
4,23.58407974243164,,24.49681282043457,24.585681915283203,24.633739471435547,,24.648834228515625,24.486583709716797,,24.536609649658203,24.59761619567871,,24.65909194946289,24.660322189331055,,,
5,,,24.53684425354004,24.615121841430664,,,,24.54596710205078,,24.589506149291992,24.64495277404785,,,,,,
6,,,24.572111129760742,24.651996612548828,,,,24.60025405883789,,24.637845993041992,,,,,,,
7,,,24.61435890197754,,,,,24.645492553710938,,,,,,,,,
8,,,24.655656814575195,,,,,,,,,,,,,,
